epoch,negative_elbo
1,127478.59765396982
2,85401.09488661574
3,76705.38776778105
4,28952.758401103172
5,13555.734923651227
6,12247.457819351457
7,11471.549984930743
8,10927.764491707356
9,10501.564811802904
10,10160.47543126206
11,9862.858981832309
12,9609.331049637487
13,9408.082776550005
14,9221.737651976442
15,9053.266409083735
16,8894.334874678187
17,8767.040629583711
18,8629.691562623084
19,8504.777537300313
20,8392.007777043462
