epoch,negative_elbo
1,384333.76887908636
2,51796.976979789666
3,14073.106059642803
4,12072.213315263132
5,10945.50269340257
6,10237.57994871615
7,9807.608100375415
8,9502.235954117697
9,9267.86898525582
10,9077.034508194547
11,8840.811868969582
12,8400.556686178805
13,7967.795790494699
14,7711.750116168632
15,7557.976200735471
16,7453.388079212023
17,7393.48514566064
18,7336.515763328664
19,7297.49027237182
20,7261.065156604287
